substance_name,cluster,manual_label,umap1,umap2,tsne1,tsne2
"Reaction mass of 1-(2,6,6-trimethylcyclohex-2-en-1-yl)hepta-1,6-dien-3-one and 1-(2,6,6-trimethylcyclohex-1-en-1-yl)hepta-1,6-dien-3-one",3,Petroleum & coal tar fractions,4.6035318820008335,9.316585480957993,5.059881883446789,-48.78220055152799
"Reaction mass of (E)-3-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one and (E) -1-(2,6,6-trimethylcyclohex-2-en-1-yl)pent-1-en-3-one and (E) -1-(2,6,6-trimethylcyclohex-1-en-1-yl)pent-1-en-3-one",3,Petroleum & coal tar fractions,4.414848849011332,9.33519166687108,4.435055516668315,-47.16052205899288
"Amides, C8-18 (even numbered) and C18-unsatd., N-(hydroxyethyl)",6,"Polymers, fatty acids & surfactants",3.177351519299418,-2.8927760722341462,-8.879255273799364,-0.06889492193579007
"Fatty acids, C16-18 (even numbered), reaction products with tetraethylenepentamine, acetates (salts)",5,"Trade names, codes & biological materials",-2.374649122523397,0.786241292744644,18.937995404578764,-3.0535824522038704
"Rape oil, reaction products with diethylenetriamine",5,"Trade names, codes & biological materials",-2.7193654330244956,-0.05209588839136803,18.499209106160624,2.4671998379798357
"Amides, tall-oil fatty, N,N'-(iminodi-2,1-ethanediyl)bis-, phosphates",5,"Trade names, codes & biological materials",-2.128058865832418,0.13144226351357258,-6.988779851948585,-0.6179598700461096
"Fatty acids, tall-oil, reaction products with pentaethylenehexamine",5,"Trade names, codes & biological materials",-2.542151644991964,0.4254490731058196,19.48936023946811,1.1552853374281342
"Triglycerides, C16-18 (even numbered), reaction products with diethylenetriamine",5,"Trade names, codes & biological materials",-2.523063495921224,0.5685948727426604,18.13602979817881,-0.9986099131195523
"4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane, esters with acrylic acid",5,"Trade names, codes & biological materials",1.1415019480713906,1.1547401545343474,15.201688760860375,-27.678835795465577
"dodecanoic acid, mono and diester with oxybis(propanediol)",5,"Trade names, codes & biological materials",0.0034313051232399694,0.8822163937387542,22.303731340404987,-15.95075298632832
"Fatty acids, C16-18 (even numbered), reaction products with tetraethylenepentamine",5,"Trade names, codes & biological materials",-2.359862163828939,0.7587798831758574,18.774782365710177,-3.316636687562042
Reaction products of C13 (branched) alcohol and triphenyl phosphite (2:1),5,"Trade names, codes & biological materials",0.6690270154007973,1.7721754906473235,3.9732994362436074,-11.0151174877236
"Reaction products of C13 (branched) alcohol and 6,6'-di-tert-butyl-4,4'-butylidenedi-m-cresol and triphenyl phosphite",5,"Trade names, codes & biological materials",0.715333148671061,1.7527710793314055,3.997930953495588,-10.985562708016552
"Hydrocarbons, C4, steam-cracker distillate",2,Complex substances (UVCB with structure),-9.50831027345571,2.2228619454202727,37.93730091164423,26.74364044290095
"Hydrocarbons, C4, 1,3-butadiene- and isobutene-free",5,"Trade names, codes & biological materials",-7.216924145983786,3.7441293595132903,38.36863337114281,-0.4849863366780915
"Isononanoic acid, C16-18 (even numbered)-alkyl esters",5,"Trade names, codes & biological materials",0.4306085555085244,0.290413588076599,9.609029861755685,-10.219172085709546
"Oils, vegetable, sulfated",5,"Trade names, codes & biological materials",-1.2204986663332877,-1.6065948607625886,7.805101751614271,16.56714957669832
"Oils, animal, sulfated, sodium salts",4,Inorganic compounds & metal salts,-1.1195301266184745,-1.6009711625280305,7.5572588843034625,16.418438376029524
"Fatty acids, vegetable-oil, sulfated, sodium salts",4,Inorganic compounds & metal salts,-1.0428801031580863,-1.6055400969686433,7.525326375790972,16.358224606390163
"Reaction mass of 4,4,13,13-tetraethoxy-3,14-dioxa-8,9-dithia-4,13-disilahexadecane and 4,4,14,14-tetraethoxy-3,15-dioxa-8,9,10-trithia-4,14-disilaheptadecane",3,Petroleum & coal tar fractions,4.602526709271341,8.77959912994481,-0.5576065852421312,-52.661107934024784
"Benzoic acid, 2-hydroxy-, mono-C14-18-alkyl derivs., calcium salts (2:1)",6,"Polymers, fatty acids & surfactants",1.5435679404267373,-1.2024914624395295,0.514353614259361,-4.974015452668996
"N,N-dibutyloleamide and oleic acid, sulphated, sodium salts",4,Inorganic compounds & metal salts,0.8815248457917275,-1.2339667679967805,1.710554724497886,-2.6644892898749166
"Fatty acids, tall-oil, low-boiling",5,"Trade names, codes & biological materials",-2.5552098305693565,-0.2502879502477571,22.063133695685647,4.532740686103443
"2,2'-(C16-18 (evennumbered, C18 unsaturated) alkyl imino) diethanol",6,"Polymers, fatty acids & surfactants",3.5331602541932168,-1.4555113913717195,-38.81069990674175,-2.925712615487971
"Hydrocarbons, C14-C16, n-alkanes, <2% aromatics",2,Complex substances (UVCB with structure),-6.178909734057516,2.4653024075326995,32.50919334178998,2.212293586037595
"Hydrocarbons, C16-C18, isoalkanes, <2% aromatics",2,Complex substances (UVCB with structure),-6.216195538806051,2.4882239697275237,32.035477963722286,1.2809214950995325
"Hydrocarbons, C14-C20 (even numbered), n-alkanes, isoalkanes, < 2% aromatics",2,Complex substances (UVCB with structure),-6.174987748431295,2.504501998215683,32.594390182453964,1.0350180590065838
"Hydrocarbons, C17-C19, n-alkanes, <2% aromatics",2,Complex substances (UVCB with structure),-6.24307246522817,2.441678464203842,32.66612004682734,2.2341890719446313
"Hydrocarbons, C14-C18, n-alkanes, isoalkanes, cyclics, aromatics (2-30 %)",2,Complex substances (UVCB with structure),-6.01711507158193,2.712200343400009,33.55536170109783,-0.03198348012185765
"Hydrocarbons, C16-C20, n-alkanes, isoalkanes, cyclics, aromatics (2-30 %)",2,Complex substances (UVCB with structure),-6.003451779650778,2.7031752465066985,33.53765305909859,-0.0412720313919453
"Hydrocarbons, C9-C10, aromatics, >1% naphthalene",2,Complex substances (UVCB with structure),-6.186586812304586,2.178152262955673,31.353668686233355,3.0914413170911823
"Hydrocarbons, C9-C11, isoalkanes, cyclics, <2% aromatics",2,Complex substances (UVCB with structure),-6.094093278216452,2.591280400544174,33.663531874994725,1.505955816683349
"Hydrocarbons, C14-C19, isoalkanes, cyclics, <2% aromatics",2,Complex substances (UVCB with structure),-6.113191560076803,2.581995665818222,33.494116854581314,0.9814537527596551
"Hydrocarbons, C10-C13, n-alkanes, isoalkanes, cyclics, aromatics (2-25%)",2,Complex substances (UVCB with structure),-6.005356267260641,2.6810542939004973,33.53921191081251,-0.0482066656448972
"Hydrocarbons, C7-C9, isoalkanes",2,Complex substances (UVCB with structure),-6.031186536120504,3.0919780133066253,35.34486876375252,-1.3877942606611482
"Alkanes, C12-14-iso-",5,"Trade names, codes & biological materials",-5.76170153932485,3.0790581105051116,34.18616012676368,-3.222932284121678
Reaction mass of 4-[[4-(aminocarbonyl)phenyl]azo]-N-(2-ethoxyphenyl)-3-hydroxynaphthalene-2-carboxamide and 4-[[4-(aminocarbonyl)phenyl]azo]-3-hydroxy-N-(2-methoxyphenyl)naphthalene-2-carboxamide,3,Petroleum & coal tar fractions,3.985312029553324,7.870215832978256,-8.395007982440864,-40.071385889486734
"Reaction products of diethylenetriamine and 2,2'-[(1-methylethylidene)bis(4,1-phenyleneoxymethylene)]bisoxirane",6,"Polymers, fatty acids & surfactants",2.1661100832947793,1.5121642945108489,4.649376534028901,-25.035823177914565
"Reaction products of amines, polyethylenepoly-, triethylenetetramine fraction and 2,2'-[(1-methylethylidene)bis(4,1-phenyleneoxymethylene)]bisoxirane",6,"Polymers, fatty acids & surfactants",2.237177416516215,1.5191078779993132,4.792402294169869,-25.06026682753863
"Reaction products of ethylenediamine and 2,2'-[(1-methylethylidene)bis(4,1-phenyleneoxymethylene)]bisoxirane",6,"Polymers, fatty acids & surfactants",2.1879890410431924,1.5845382807550505,4.666980153520476,-25.059821291504413
"C18 unsaturated fatty acids, reaction products with 1-aminopropan-2-ol, maleic anhydride and sodium bisulfite",5,"Trade names, codes & biological materials",-2.2925538571349082,0.64575004556752,17.98055877989851,-1.910159253687234
"4,4'-Isopropylidenediphenol, ethoxylated, esters with fatty acids, coco",5,"Trade names, codes & biological materials",-1.8020704539290366,0.23496037700749195,24.0645670857682,-8.923598085094655
"Fatty acids, C16-18 (even numbered), esters with 1,2-propanediol",5,"Trade names, codes & biological materials",-1.7295549662581382,0.6669558880624846,21.78325890325598,-7.8613309403441285
Zinc ferrite brown spinel,4,Inorganic compounds & metal salts,-0.17531575279149392,-4.0468199851217195,-13.74056580822354,19.5519145713746
"Phenol, 4-methyl-, reaction products with dicyclopentadiene and isobutylene",5,"Trade names, codes & biological materials",2.122555777264506,1.5202326176462249,7.6813953396170636,-28.414320340567617
"Gas oils (petroleum), hydrodesulfurized",2,Complex substances (UVCB with structure),-9.142933800982565,2.594543635636337,30.443238054365374,18.589413368648326
"4-Nonylphenol, ethoxylated",5,"Trade names, codes & biological materials",3.1042373625763955,0.3534086642561034,1.277571737661325,-13.909979674076277
"Reaction product of 1,3,5-Triazine-2,4,6-triamine, polymer with formaldehyde, methylated and C16-18 fatty alcohols",5,"Trade names, codes & biological materials",1.4974353758820595,1.7543473837671355,10.508741146063565,-15.95711045466127
"Reaction products from the oxidation, peroxidation and ketalization of (3S)-3-methyl-5-[(1s,4as,8as)-5,5,8a-trimethyl-2-methylenedecahydro-1-naphthalenyl]-1-penten-3-ol",5,"Trade names, codes & biological materials",1.2225888220795693,1.6052893994150237,18.36061427755558,-15.131428179297439
"Reaction mass of rel‐(4aR,8R,9bS)‐7,7,8,9,9‐PENTAMETHYL‐4,4A,5,6,7,8,9,9B‐OCTAHYDROINDENO[4,5‐d][1,3]DIOXINE and rel‐(4aR,8S,9bS)‐7,7,8,9,9‐PENTAMETHYL‐4,4A,5,6,7,8,9,9B‐OCTAHYDROINDENO[4,5‐d][1,3]DIOXINE",3,Petroleum & coal tar fractions,4.728206679058939,8.793368279725083,-0.5592051610532265,-49.47498879338723
"Reaction mass of trans-Cyclohexadecen-8-one, cis-Cyclohexadecen-8-one, trans-Cyclohexadecen-7-one, cis-Cyclohexadecen-7-one",3,Petroleum & coal tar fractions,4.0499735323914585,9.585532128602036,8.902346441106408,-45.29692114936151
"Morpholine, 4-C12-14-alkyl derivs.",6,"Polymers, fatty acids & surfactants",2.164276406002909,-1.0442665817441865,-1.3858019005919828,-6.774471950528061
trisodium 2-(2-sulfonatoethoxy)ethane-1-sulfonate ethenesulfonate,6,"Polymers, fatty acids & surfactants",4.367031618786722,-0.44051519057177746,-17.7332916524377,-17.653283454259824
"Reaction mass of octan-2-ylbenzene, octan-3-ylbenzene and octan-4-ylbenzene",3,Petroleum & coal tar fractions,4.243463083935648,9.168130814820298,4.355591184154728,-50.574322497061374
"Hydrocarbons, C4, n-butene conc.",2,Complex substances (UVCB with structure),-7.157184079455465,3.7212111351785735,37.86012164238271,0.3439166932203602
"sodium 5-amino-8-hydroxy-9,10-dioxo-6-(4-(tert-pentyl)phenoxy)-9,10-dihydroanthracene-2-sulfonate",6,"Polymers, fatty acids & surfactants",4.967341944409281,-0.02620232126139843,-25.114131065769534,-18.52264329855153
"Manganate(1-), glycinato-N,O)[sulfato(2-)-O]-, hydrogen",4,Inorganic compounds & metal salts,5.178228422833353,0.1574858424959258,-12.14360592816424,12.655650034993268
"Polysulfides, bis[3-(triethoxysilyl)propyl]",6,"Polymers, fatty acids & surfactants",3.3276796786316933,-0.34963873049639904,-17.405065949404225,-22.659222057367696
"phosphourous acid, mixed 4-isononylphenyl and lauryl and tridecyl triesters",5,"Trade names, codes & biological materials",0.6466912476548257,-0.05462498983763897,5.525501551203129,-10.491693096881779
"Fatty acids, C8-16-(even numbered), tetraesters with pentaerythritol",5,"Trade names, codes & biological materials",-1.0719194264880119,1.0540502665338591,19.677877429687864,-11.43130504110236
"Reaction mass of 2-ethyl-2-(methoxymethyl)-propane-1,3-diol and 2-ethylpropane-1,3-diol",3,Petroleum & coal tar fractions,3.5798302142151894,9.182741105347642,3.5384821163394684,-41.715601608452154
"Hydrocarbons, C4, butane conc., n-butene-contg.",2,Complex substances (UVCB with structure),-7.221927121447653,3.720841109543808,37.858671935307434,0.33393514888813425
"Reaction mass of 3a,4,5,6,7,7a-hexahydro-4,7-methanoinden-5-yl acetate and 3a,4,5,6,7,7a-hexahydro-4,7-methanoinden-6-yl acetate",3,Petroleum & coal tar fractions,4.718379542065531,8.751020371705064,1.1752244121024356,-49.56333980270318
"Reaction mass of diisopropyl-1,1'-biphenyl and tris(1-methylethyl)-1,1'-biphenyl",3,Petroleum & coal tar fractions,3.8627477137574258,8.748170792847642,0.6471611562197438,-40.206523051054475
"1,5-Pentanediamine, 2-methyl-, reaction products with 2-ethyl-1,4-butanediamine and glycidyl tolyl ether",6,"Polymers, fatty acids & surfactants",1.8143375365265908,1.5540347693262175,6.801400744333057,-19.557373065209525
"Amines,N-(C16-18 and C18 unsaturated alkyl) trimethylenedi-,diacetates.",6,"Polymers, fatty acids & surfactants",2.4329867808350625,-1.8384706380071565,-7.3481222246976365,-4.408557175430483
"Amides, C16-C18 (even numbered)",6,"Polymers, fatty acids & surfactants",3.234621569348246,-2.9429991843404695,-9.246367968140882,0.08334281166948934
"Formaldehyde, reaction products with ethylenediamine",5,"Trade names, codes & biological materials",1.2834110705384316,1.73142617920018,10.882934496238944,-18.202123508711452
"Reaction Mass of Benzyl (1R,1S) 2,2,4-trimethyl-1-[(2-methylpropanoyl)oxy]pentan-3-yl benzene-1,2-dicarboxylate and Benzyl (3R,3S) 2,2,4-trimethyl-3-[(2-methylpropanoyl)oxy]pentyl benzene-1,2-dicarboxylate",3,Petroleum & coal tar fractions,3.839817568493754,8.894983231812486,1.5538928360690587,-41.309060385659386
MK1 Diesel Fuel,1,Reaction masses,-8.532802537249655,3.54519194343663,36.824836034013735,7.061652559212843
"Hydrocarbons, C14-C17, n-alkanes",2,Complex substances (UVCB with structure),-5.985659554766745,3.0987681744394378,34.90355001226322,-1.9447826836802153
"Reaction mass of (5-Benzoyl-2,4-dihydroxy-3-methylphenyl)(3-methylphenyl)methanone, 1,1′-(4,6-Dihydroxy-5-methyl-1,3-phenylene)bis[1-(3-methylphenyl)methanone] and 1,1′-(4,6-Dihydroxy-5-methyl-1,3-phenylene)bis[1-phenylmethanone]",3,Petroleum & coal tar fractions,4.0058050601014195,8.5801705715952,1.6599392680135523,-39.29578869246074
"Esterification products of acrylic acid and 4,4'-isopropylidenediphenol ethoxylated",5,"Trade names, codes & biological materials",0.8266232459076943,0.8710154888925628,15.655910132628835,-14.535833398742891
"5,5-Dimethylimidazolidine-2,4-dione, reaction products with oxirane",6,"Polymers, fatty acids & surfactants",1.8654666392335,1.729738652497299,4.355597830048072,-22.203316451465906
Condensation products of phenol and salicylaldehyde,5,"Trade names, codes & biological materials",1.9560299365052285,1.298371374398239,11.542889927249457,-20.860986267741517
"D-Glucopyranose, oligomeric, C10-16(even numbered) alkyl glycosides",5,"Trade names, codes & biological materials",-0.32968984560880044,-0.24067130705737316,27.417857728958392,-19.829874110398293
"N-Phenyl-diethanolamine, reaction products with formaldehyde",5,"Trade names, codes & biological materials",1.313314720822245,1.7570230362711028,10.414265022749676,-18.401683377724222
"Poly(oxy-1,2-ethanediyl),α-hydro-ω-hydroxy- Ethane-1,2-diol, ethoxylated",5,"Trade names, codes & biological materials",2.5877953021058144,-0.05717905911081278,-4.993900915178778,-16.832645072409434
"Reaction product of p-nonylphenol, formaldehyde and diethanolamine, propoxylated",5,"Trade names, codes & biological materials",1.2684637753495278,1.7598233816919402,10.45819305085146,-18.556132485225827
"Distillates (petroleum), hydrotreated light",2,Complex substances (UVCB with structure),-8.60340018587026,1.787780701905258,26.028988102580442,28.915336025726116
"Reaction product of 3-(2,3-epoxypropoxy)propyltrimethoxysilane and triacetoxy(vinyl)silane",5,"Trade names, codes & biological materials",2.5789034811982217,0.8558555243311003,-2.5255499664954817,-21.290115118220253
"Kerosine (petroleum), sweetened",5,"Trade names, codes & biological materials",-10.858995393084616,2.8274187443552092,45.14332996003391,26.537633295251062
"Kerosine (petroleum), hydrodesulfurized",2,Complex substances (UVCB with structure),-10.81161494569692,2.799180209427841,45.030091451667474,26.463422510879266
"Magnesium, bis(2-hydroxybenzoato-O1,O2)-, ar,ar'-di-C14-18alkyl derivs.",6,"Polymers, fatty acids & surfactants",1.5198700873383584,-1.5354432465734407,-11.438244657998954,11.190814193196879
"HDI oligomers, isocyanurate",5,"Trade names, codes & biological materials",2.516033217144877,1.6218793986139373,-3.5575978137633615,-25.14235896021752
"HDI oligomers, uretdione",1,Reaction masses,2.5679705588349404,1.555384576111801,-3.5974140721211345,-25.13194978281117
"HDI oligomers, biuret",4,Inorganic compounds & metal salts,2.5540268866547646,1.5809817908105925,-3.5974466036472283,-25.124343340544762
"HDI oligomers, iminooxadiazindione",6,"Polymers, fatty acids & surfactants",2.5566344706543984,1.5568795798120574,-3.600173527031786,-25.128623607311503
"Oligomerisation products of 3-isocyanatomethyl-3,5,5-trimethylcyclohexyl isocyanate, isocyanurate type",6,"Polymers, fatty acids & surfactants",2.2325399367341103,1.7703070042429045,7.251359786743395,-25.704231603333383
Reaction mass of cobalt olivine and crystalline silicon dioxide,3,Petroleum & coal tar fractions,2.5395374743470254,7.666795670777328,-0.8289903280989783,-28.09166987153759
"Amines, C16-18 (even numbered)-alkyl , salts with phosphoric acid, mono- and di-C16-18 (even numbered) alkyl esters",6,"Polymers, fatty acids & surfactants",0.4054245202073159,-0.16283439865731442,8.149387074742254,-8.178889592685952
Kerosine (petroleum),2,Complex substances (UVCB with structure),-10.864384606646627,2.832078158646591,45.22085915220729,26.584742229494175
"Octadecanoic acid, reaction products with diethylenetriamine and urea, acetates",5,"Trade names, codes & biological materials",0.5642447916993203,1.3742797968683318,17.767002638030387,-17.97621702606997
"Distillates (petroleum), hydrodesulfurized middle",2,Complex substances (UVCB with structure),-8.674488023089499,1.9665836689767913,26.18758465005952,27.437616036618273
"Distillates (petroleum), hydrotreated middle",2,Complex substances (UVCB with structure),-8.565296128558249,1.8529281018076018,25.834558010545447,27.56215001213352
Essential oil of Spearmint obtained from the aerial part of Mentha spicata and/or Mentha cardiaca (Lamiaceae) obtained by distillation,5,"Trade names, codes & biological materials",-3.5396995099059043,-1.8624065520467683,10.047102254747779,29.499021370760957
Diamminediisocyanatozinc,1,Reaction masses,-0.9070024939051566,-6.15718990585231,-23.76802598411298,10.657636193839979
"Trimethoxy(methyl)silane and its reaction products with [3-(2,3-epoxypropoxy)propyl]trimethoxysilane and 3-(trimethoxysilyl)propylamine",6,"Polymers, fatty acids & surfactants",2.686359211636454,0.76152980306721485,-2.4855282302296504,-21.303451426322322
"Ammonium manganese diphosphate, monoclinic and triclinic",4,Inorganic compounds & metal salts,0.5129163710602822,-3.2211599948110505,-11.357354895159821,13.051042942971055
"Reaction products of n-octanol and acrylic acid, first distillation pitch",5,"Trade names, codes & biological materials",0.9858000723847451,0.9629443285760955,14.205513431560883,-14.641938260114234
"Amides, C16-18 (even numbered), N-C16-18 (even numbered) alkyl",6,"Polymers, fatty acids & surfactants",3.1583984343537392,-2.833135187834732,-9.316135730185808,-0.18104555489574786
"Fatty acids, C16-18, 1,2-ethanediylbis(oxy-2,1-ethanediyl) esters",5,"Trade names, codes & biological materials",-1.6770824940672813,0.602981388360031,22.126083238472113,-7.03571368517166
"Branched and linear octadecanoic acid, esters with glycerol oligomers",5,"Trade names, codes & biological materials",-0.6132925675979553,0.5504104492960051,27.513288436373994,-11.783982042559806
"Amides, from C8-10-fatty acids and tetraethylenepentamine",5,"Trade names, codes & biological materials",-2.3598739655486045,0.7825265524683074,18.2496261258129,-4.207192259049513
"Formaldehyde, reaction products with m-phenylenediamine, sodium sulfide (Na2S) and sulfur",4,Inorganic compounds & metal salts,1.3945692030915322,1.5736836788950042,9.662821016742539,-17.60162831551389
"β-Alanine, N-coco alkyl derivs.",5,"Trade names, codes & biological materials",1.510319754315287,-1.26515322944545,-0.8720611342584969,-3.1123795567574546
"reaction products of 1,4-butanediol with 1,3-chloro-2,3-epoxypropane, esters with prop-2-enoic acid",5,"Trade names, codes & biological materials",1.3320181815156045,1.3488908407983855,15.350171594651858,-29.03967925070175
Reaction mass of 2-methylbutyl salicylate and pentyl salicylate,3,Petroleum & coal tar fractions,3.632661863995463,8.687994897156724,8.53268816289079,-38.89985131015955
"1-Propanaminium, N-(3-aminopropyl)-2-hydroxy-N,N-dimethyl-3-sulfo-, N-(C12-18(even numbered) acyl) derivs., hydroxides, inner salts",6,"Polymers, fatty acids & surfactants",2.564284130764872,-1.2723115088643953,-2.9512472481663115,-3.190940346436247
"1-Propanaminium, N-(3-aminopropyl)-2-hydroxy-N,N-dimethyl-3-sulfo-, N-(C8-18(even numbered) acyl) derivs., hydroxides, inner salts",6,"Polymers, fatty acids & surfactants",2.556272074414164,-1.3088222148122712,-2.942201473493033,-3.1978708805130966
"Alcohols, C18-unsatd and ethoxylated C18-unsatd., phosphates (5 moles ethoxylation)",5,"Trade names, codes & biological materials",-0.018476501273244406,1.8576804993448333,9.444753231372548,-2.9900462812794757
"Diundecyl phthalate, branched and linear",5,"Trade names, codes & biological materials",0.2804378716477456,0.6326701638994292,13.155968407021073,-13.100266846567413
"reaction products of benzaldehyde diethylenetriamine and triethylenetetramine, hydrogenated",5,"Trade names, codes & biological materials",1.4243605582245888,1.6804645655450896,8.858070696257208,-19.64588836954791
"Benzenesulfonic acid, mono-C16-24-alkyl derivs., calcium salts",5,"Trade names, codes & biological materials",1.42605595274058,-1.0751236083211824,2.4943238081543284,-6.080546754685918
"Multi-Walled Carbon Nanotubes (MWCNT), synthetic graphite in tubular shape",4,Inorganic compounds & metal salts,-1.5688651950827537,-3.1170833708944246,3.012442989632258,20.043178307842943
"Reaction products of 2,2'-(1,3-phenylenebis(oxy))diethanol with 2-(phenoxymethyl)oxirane and 2-isocyanatoethyl methacrylate",5,"Trade names, codes & biological materials",1.9091904608735146,1.6237886545953826,7.943116022598328,-24.304669623820104
"Reaction product of naphtalene, propan-2-ol, sulfonated and neutralized by caustic soda",5,"Trade names, codes & biological materials",1.4591420142182412,1.281273066788681,7.697997560144425,-16.968946773055936
"Fatty acids, C16-18, reaction products with diethanolamine",5,"Trade names, codes & biological materials",-2.4668988736144004,0.5713458655176238,18.9140500888205,-1.1870345748684035
"Reaction mass of 1,1'-(methylenedi-4,1-phenylene)bis(3-octadecylurea) and 1,1'-(methylenedi-4,1-phenylene)bis(3-octylurea) and 3-octadecyl-3-(4-{4-[(octylcarbamoyl)amino]benzyl}phenyl)urea",3,Petroleum & coal tar fractions,3.94757752103892,8.297101914673814,-3.3011373324702507,-41.490192865997145
Oligomerisation products of alpha-pinene and beta-pinene,5,"Trade names, codes & biological materials",1.5322607008942666,1.9551469681558684,14.012367597681243,-24.041887529110667
"Oxirane, mono[(C12-14-alkyloxy)methyl] derivs.",6,"Polymers, fatty acids & surfactants",2.5037079302796426,-0.8728244306745454,-2.507191276103131,-7.453848554055804
"Butanedioic acid, sulfo-, 4-[2-[(2-hydroxyethyl)amino]ethyl] ester, N-C18-unsatd. acyl derivs., disodium salts",6,"Polymers, fatty acids & surfactants",0.7950172869690957,-0.5635433795156404,5.14914375835233,-4.467306559019434
"2-Propenoic acid, (1-methyl-1,2-ethanediyl) bis[oxy(methyl-2,1-ethanediyl)] ester, reaction products with diethylamine",6,"Polymers, fatty acids & surfactants",1.4251320807465615,0.8809363243875579,6.40398069775437,-13.769912507693162
"Hydrocarbons, C7-C8, cyclics",2,Complex substances (UVCB with structure),-6.005862668322653,3.1057962773141936,35.00103798141934,-1.0450234296007421
"Hydrocarbons, C2-4, C3-rich",2,Complex substances (UVCB with structure),-7.2210249455443325,3.567734420090683,38.76093994618967,1.7571822231595853
"Fatty acids, C16-22, lithium salts",5,"Trade names, codes & biological materials",-1.303602054881185,-1.0599144103231355,5.180307690699531,13.337736647184723
N-(C16-C18)alkyl(C16-C18)alkane-1-amine,6,"Polymers, fatty acids & surfactants",3.2044170348176064,-2.078178942412369,-9.914569800988918,-4.7546553894781605
"Butanedioic acid, sulfo-, 1-C12-18-alkyl esters, disodium salts",5,"Trade names, codes & biological materials",0.6280308215149941,-0.5053157212438508,5.402867215142294,-4.505499442851827
"Reaction products of N,N'-ethane-1,2-diylbis(1,3-propanediamine), cyclohexane, peroxidized 4-butylamino-2,2,6,6-tetramethylpiperidine and 2,4,6-trichloro-1,3,5-triazine",6,"Polymers, fatty acids & surfactants",3.2218897788056435,2.1599525807199553,-20.95675637828909,-29.601964166852433
"Oligomeric reaction products of 4,4'-propane-2,2-diyldiphenol and 2-methyloxirane and 2-(chloromethyl)oxirane",6,"Polymers, fatty acids & surfactants",1.83352403326121,1.564992844849594,5.125236989335561,-22.47672899049987
"Amides, tall-oil fatty, N,N-di-Me",5,"Trade names, codes & biological materials",-2.1960845740309654,0.17136682549095905,-6.924058253769371,-0.6051059430457268
"Octene, hydroformylation products, high-boiling",5,"Trade names, codes & biological materials",1.0391418187150063,2.5001773236093596,33.17961155009887,-19.1356769686111
"Resin acids and Rosin acids, calcium zinc salts",4,Inorganic compounds & metal salts,-1.4029318840971885,2.408710419922836,11.922217638864764,12.680163461162927
"1,3-Propanediol, 2,2-bis(hydroxymethyl)-, allyl ether",6,"Polymers, fatty acids & surfactants",2.76396255178538,0.2575838861761168,-2.748898525331634,-17.248899384751848
Reaction mass of Sodiumbis[1-[(2-hydroxy-5-nitrophenyl)azo]-2-naphtholato(2-)]chromate(1-) and Sodium [1-[(2-hydroxy-4-nitrophenyl)azo]-2-naphtholato(2-)][1-[(2-hydroxy-5-nitrophenyl)azo]-2-naphtholato(2-)]chromate(1-) and Sodiumbis[1-[(2-hydroxy-4-nitrophenyl)azo]-2-naphtholato(2-)]chromate(1-),3,Petroleum & coal tar fractions,4.245402857495218,6.752984463959701,-18.170471071077685,-39.03716278620142
2-(2-oxopyrrolidin-1-yl)butyramide,6,"Polymers, fatty acids & surfactants",5.126640841198832,-1.68834978362941,-32.32634098311306,-5.911415995976204
"Gases (petroleum), straight-run stabilizer off",2,Complex substances (UVCB with structure),-8.744505837725729,4.7159432766733245,48.12049870364426,-2.634706446360847
"Resin acids and Rosin acids, hydrogenated, sodium salts",4,Inorganic compounds & metal salts,-1.3909260185233054,2.333562075882919,12.119501896406952,12.540108491489125
Reaction products of 4-methyl-m-phenylene diisocyanate with octylamine and p-toluidine,3,Petroleum & coal tar fractions,2.258018538189799,1.9761330483255461,8.885567669056192,-27.084327590243426
"Reaction products of diazotised 4,4-diaminodiphenylamine-2-sulfonic acid, subsequently coupled with 6-amino-4-hydroxynaphthalene-2-sulfonic acid, further diazotised and coupled with metaphenylendiamine, sodium salts",6,"Polymers, fatty acids & surfactants",3.562659308148295,2.70736235359288,-26.381602631460872,-30.615808307442013
"Butanedioic acid, sulfo-, 4-C12-14 (even numbered)-alkyl esters, disodium salts",5,"Trade names, codes & biological materials",0.6801699845322671,-0.44955691716098034,5.413468405467929,-4.575263609186944
"Amines, tallow alkyl, reaction products with hexamethylenediamine and TDI",5,"Trade names, codes & biological materials",2.335928484631449,-1.7807911040487214,-5.570611118497081,-5.424700498611961
Potassium sodium amino-hydroxy-[(3-{[2-(substituted)ethyl]sulfonyl}phenyl)diazenyl]-[(2-sulfonato-4-{[2-(substituted)ethyl]sulfonyl}phenyl)diazenyl]naphthalene-disulfonate,6,"Polymers, fatty acids & surfactants",4.962360426617533,0.5424723623094634,-26.301910733734818,-20.68504013127886
"Reaction products of 4,4'-isopropylidenediphenol, ethoxylated and methacrylic acid",5,"Trade names, codes & biological materials",0.9922728983887734,1.2012277243433074,15.494987278593612,-15.125330446924883
Chrome antimony titanium buff rutile,4,Inorganic compounds & metal salts,-0.057507708834737326,-4.093963682860367,-15.138256766354813,17.47497043177064
